#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1980-01-01 to 2023-01-01
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1071: Esther Island, AK
# 
# Data items provided in this file:
#
# Element Name             Value Type  Function Type  Function Duration  Base Data  Measurement Units   Sensor Depth  Element Code  Description                                              
# Air Temperature Maximum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Air Temperature Minimum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency  
# Precipitation Increment  Value       None           Day                N/A        Inches              N/A           PRCP          Total precipitation                                      
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Esther Island (1071) 
# Alaska  SNOTEL Site - 50 ft
# Reporting Frequency: Daily; Date Range: 1980-01-01 to 2023-01-01
#
# As of: Jan 26, 2023 3:02:20 PM GMT-08:00
#
Date,Esther Island (1071) Air Temperature Maximum (degF),Esther Island (1071) Air Temperature Minimum (degF),Esther Island (1071) Precipitation Increment (in)
2014-07-19,55.8,48.7,0.7
2014-07-20,62.1,46.4,0.9
2014-07-21,70.7,48.9,0.0
2014-07-22,61.3,47.3,0.1
2014-07-23,53.2,49.6,0.9
2014-07-24,61.3,48.7,0.0
2014-07-25,54.0,49.5,0.9
2014-07-26,62.4,48.6,0.0
2014-07-27,53.8,48.0,0.0
2014-07-28,62.1,48.6,0.0
2014-07-29,67.6,47.5,0.0
2014-07-30,63.7,51.6,0.0
2014-07-31,65.8,50.2,0.0
2014-08-01,60.1,52.3,0.0
2014-08-02,67.3,51.6,0.0
2014-08-03,57.9,51.3,0.7
2014-08-04,56.8,51.3,1.2
2014-08-05,55.2,50.2,0.3
2014-08-06,61.9,49.3,0.0
2014-08-07,53.1,49.8,1.1
2014-08-08,54.0,49.6,1.8
2014-08-09,55.2,50.4,1.5
2014-08-10,57.6,51.6,0.3
2014-08-11,57.0,51.6,1.9
2014-08-12,54.7,51.6,1.8
2014-08-13,54.1,51.3,2.0
2014-08-14,56.1,50.7,0.0
2014-08-15,55.2,49.6,
2014-08-16,52.9,49.5,
2014-08-17,58.6,49.8,
2014-08-18,60.3,48.6,
2014-08-19,56.8,46.2,
2014-08-20,62.6,48.7,
2014-08-21,58.8,46.9,
2014-08-22,58.5,50.4,
2014-08-23,57.9,48.9,
2014-08-24,52.0,48.6,
2014-08-25,56.8,47.7,
2014-08-26,57.7,44.2,
2014-08-27,51.8,48.0,
2014-08-28,51.6,48.6,
2014-08-29,56.1,46.6,
2014-08-30,60.4,44.1,
2014-08-31,57.0,43.7,
2014-09-01,60.1,44.4,
2014-09-02,55.9,43.7,
2014-09-03,57.7,43.9,
2014-09-04,51.4,47.8,
2014-09-05,51.6,47.3,
2014-09-06,59.4,46.2,
2014-09-07,59.2,45.0,
2014-09-08,57.9,45.0,
2014-09-09,54.0,48.2,
2014-09-10,51.8,48.9,
2014-09-11,53.4,48.0,
2014-09-12,54.9,49.5,
2014-09-13,55.8,53.2,
2014-09-14,55.9,46.8,
2014-09-15,,,
2014-09-16,,,
2014-09-17,,,
2014-09-18,,,
2014-09-19,,,
2014-09-20,,,
2014-09-21,,,
2014-09-22,,,
2014-09-23,,,
2014-09-24,,,
2014-09-25,,,
2014-09-26,,,
2014-09-27,,,
2014-09-28,,43.2,
2014-09-29,54.7,45.1,
2014-09-30,50.5,37.8,
2014-10-01,50.7,35.6,0.0
2014-10-02,50.5,37.9,0.0
2014-10-03,43.5,36.7,1.0
2014-10-04,43.5,34.9,0.5
2014-10-05,45.9,37.0,0.2
2014-10-06,43.3,33.3,0.1
2014-10-07,42.4,32.4,0.1
2014-10-08,38.8,31.3,0.0
2014-10-09,44.4,34.3,0.2
2014-10-10,49.8,39.9,1.0
2014-10-11,49.5,42.1,1.7
2014-10-12,45.1,41.5,0.2
2014-10-13,48.6,41.5,0.0
2014-10-14,50.0,41.7,0.0
2014-10-15,49.5,39.7,0.0
2014-10-16,48.4,40.3,0.1
2014-10-17,48.4,37.9,0.0
2014-10-18,46.2,35.2,0.1
2014-10-19,44.8,35.6,0.3
2014-10-20,46.6,37.2,0.9
2014-10-21,43.3,34.7,0.8
2014-10-22,43.3,33.6,0.0
2014-10-23,40.8,33.1,0.0
2014-10-24,38.8,35.2,0.0
2014-10-25,39.6,36.0,0.1
2014-10-26,38.8,30.7,0.1
2014-10-27,37.4,28.8,0.1
2014-10-28,40.5,28.6,0.0
2014-10-29,39.4,29.8,0.0
2014-10-30,37.4,30.7,0.0
2014-10-31,37.8,31.8,0.2
2014-11-01,41.0,34.0,1.1
2014-11-02,41.5,37.0,1.0
2014-11-03,38.1,35.4,0.9
2014-11-04,38.7,34.2,0.0
2014-11-05,39.2,33.6,0.5
2014-11-06,41.2,30.2,0.3
2014-11-07,44.2,34.0,1.6
2014-11-08,42.1,35.4,2.7
2014-11-09,42.6,37.6,1.2
2014-11-10,43.5,40.3,1.7
2014-11-11,44.2,40.5,1.7
2014-11-12,45.7,37.4,0.6
2014-11-13,37.6,30.7,0.3
2014-11-14,34.0,28.6,0.1
2014-11-15,34.3,27.3,0.0
2014-11-16,43.9,33.3,1.1
2014-11-17,45.0,40.5,1.8
2014-11-18,45.3,36.3,1.3
2014-11-19,43.5,34.9,1.4
2014-11-20,43.0,36.1,0.5
2014-11-21,40.5,36.1,0.4
2014-11-22,,,1.1
2014-11-23,,,0.8
2014-11-24,38.5,34.7,0.1
2014-11-25,37.2,30.7,0.2
2014-11-26,35.8,29.7,0.1
2014-11-27,31.3,26.1,0.0
2014-11-28,31.8,27.3,0.0
2014-11-29,32.5,30.4,0.1
2014-11-30,32.4,27.0,0.1
2014-12-01,32.2,28.8,0.2
2014-12-02,35.2,30.6,0.7
2014-12-03,34.5,31.5,0.7
2014-12-04,36.9,31.6,0.3
2014-12-05,35.8,30.9,0.0
2014-12-06,37.9,32.4,0.7
2014-12-07,44.1,36.7,2.8
2014-12-08,44.8,38.1,1.6
2014-12-09,44.2,38.5,0.5
2014-12-10,38.7,34.2,0.4
2014-12-11,36.7,29.7,0.0
2014-12-12,34.3,29.5,0.0
2014-12-13,40.5,33.4,0.5
2014-12-14,42.1,36.7,3.4
2014-12-15,43.3,38.1,2.7
2014-12-16,43.0,34.2,1.1
2014-12-17,39.0,33.4,2.3
2014-12-18,35.6,30.2,0.2
2014-12-19,34.9,30.7,0.1
2014-12-20,34.7,30.6,0.1
2014-12-21,39.7,34.0,0.9
2014-12-22,35.6,32.0,1.1
2014-12-23,33.6,28.6,0.4
2014-12-24,34.0,28.6,0.2
2014-12-25,38.8,30.7,0.6
2014-12-26,33.1,29.5,0.1
2014-12-27,30.7,27.7,0.0
2014-12-28,39.2,27.9,0.0
2014-12-29,40.6,33.4,0.1
2014-12-30,40.1,32.2,2.2
2014-12-31,39.9,34.5,0.1
2015-01-01,39.4,33.4,0.1
2015-01-02,37.9,29.5,0.1
2015-01-03,33.4,30.2,0.0
2015-01-04,31.6,23.9,0.2
2015-01-05,26.4,21.9,0.0
2015-01-06,29.8,21.9,0.0
2015-01-07,31.5,25.3,0.0
2015-01-08,45.5,31.3,1.3
2015-01-09,,,0.6
2015-01-10,44.4,35.6,0.1
2015-01-11,39.4,33.4,0.2
2015-01-12,39.7,31.3,0.7
2015-01-13,44.4,38.8,1.6
2015-01-14,44.4,37.4,1.9
2015-01-15,44.1,38.1,2.9
2015-01-16,41.5,36.7,1.2
2015-01-17,37.6,34.3,0.3
2015-01-18,36.9,34.5,0.4
2015-01-19,36.9,30.2,0.0
2015-01-20,36.1,31.5,0.1
2015-01-21,33.3,27.1,0.0
2015-01-22,35.1,25.9,0.2
2015-01-23,40.5,34.3,0.4
2015-01-24,35.4,23.5,0.5
2015-01-25,24.4,20.3,0.4
2015-01-26,27.9,20.7,0.0
2015-01-27,27.7,21.9,0.0
2015-01-28,31.6,22.3,0.0
2015-01-29,32.7,28.9,0.0
2015-01-30,33.8,26.8,0.0
2015-01-31,29.8,24.6,0.0
2015-02-01,31.6,23.2,0.0
2015-02-02,30.2,23.4,0.0
2015-02-03,28.9,20.7,0.0
2015-02-04,30.6,18.9,0.0
2015-02-05,28.6,18.1,0.0
2015-02-06,28.9,16.0,0.0
2015-02-07,22.5,13.8,0.0
2015-02-08,29.1,16.3,0.0
2015-02-09,33.1,28.6,0.0
2015-02-10,38.5,30.7,0.0
2015-02-11,37.4,32.4,0.6
2015-02-12,35.8,31.3,0.6
2015-02-13,36.9,30.9,0.0
2015-02-14,40.5,33.8,1.4
2015-02-15,42.3,33.3,1.1
2015-02-16,40.5,32.2,3.0
2015-02-17,40.5,30.6,0.3
2015-02-18,39.6,30.0,0.0
2015-02-19,40.3,34.0,0.0
2015-02-20,43.2,33.6,0.1
2015-02-21,40.6,31.8,2.2
2015-02-22,42.3,34.9,1.0
2015-02-23,39.6,34.3,0.3
2015-02-24,38.5,32.5,0.2
2015-02-25,38.1,30.2,0.0
2015-02-26,41.2,27.0,0.0
2015-02-27,39.0,23.9,0.0
2015-02-28,36.3,28.2,0.0
2015-03-01,43.3,27.7,0.0
2015-03-02,41.4,27.9,0.0
2015-03-03,37.2,31.8,0.3
2015-03-04,39.4,34.2,0.1
2015-03-05,42.6,33.4,0.0
2015-03-06,39.7,34.3,0.1
2015-03-07,38.1,31.6,1.4
2015-03-08,35.8,25.9,0.1
2015-03-09,27.0,23.0,0.1
2015-03-10,25.5,16.2,0.0
2015-03-11,24.3,18.9,0.1
2015-03-12,20.8,16.2,0.1
2015-03-13,18.5,13.8,0.0
2015-03-14,19.6,12.7,0.0
2015-03-15,34.5,12.7,0.0
2015-03-16,38.8,32.9,1.5
2015-03-17,43.5,31.8,0.1
2015-03-18,42.3,31.8,1.1
2015-03-19,41.9,30.7,0.1
2015-03-20,45.1,29.3,0.0
2015-03-21,44.6,27.5,0.0
2015-03-22,45.9,28.6,0.0
2015-03-23,47.1,27.9,0.0
2015-03-24,46.2,25.2,0.0
2015-03-25,49.5,28.0,0.0
2015-03-26,41.2,35.8,1.7
2015-03-27,39.9,35.1,0.5
2015-03-28,42.3,32.5,0.2
2015-03-29,40.1,32.2,2.3
2015-03-30,43.0,30.9,0.4
2015-03-31,42.1,33.1,0.0
2015-04-01,39.9,32.7,0.2
2015-04-02,45.3,32.2,0.0
2015-04-03,52.5,30.9,0.0
2015-04-04,63.5,29.3,0.0
2015-04-05,40.5,34.7,0.1
2015-04-06,38.8,34.9,0.6
2015-04-07,43.0,36.1,1.6
2015-04-08,39.0,34.0,0.4
2015-04-09,36.3,32.4,1.6
2015-04-10,40.6,31.6,0.0
2015-04-11,44.1,31.6,0.0
2015-04-12,38.1,30.4,0.8
2015-04-13,40.3,27.7,0.0
2015-04-14,36.3,27.5,0.2
2015-04-15,37.2,31.6,0.8
2015-04-16,42.1,31.6,1.1
2015-04-17,38.1,32.5,0.7
2015-04-18,42.3,32.7,3.5
2015-04-19,42.1,35.4,1.5
2015-04-20,41.2,32.0,0.6
2015-04-21,41.5,29.3,0.3
2015-04-22,44.1,30.4,0.0
2015-04-23,46.9,30.0,0.0
2015-04-24,46.6,28.8,0.0
2015-04-25,50.7,32.7,0.0
2015-04-26,55.6,33.6,0.0
2015-04-27,48.7,34.9,0.0
2015-04-28,52.5,32.7,0.0
2015-04-29,45.1,37.2,0.5
2015-04-30,48.9,35.1,0.0
2015-05-01,53.8,33.6,0.0
2015-05-02,50.2,35.2,0.0
2015-05-03,54.9,34.5,0.0
2015-05-04,56.5,35.8,0.0
2015-05-05,50.4,38.1,0.0
2015-05-06,46.6,39.7,0.0
2015-05-07,44.1,39.0,1.1
2015-05-08,46.0,38.7,4.0
2015-05-09,47.3,40.3,1.3
2015-05-10,49.8,39.4,0.0
2015-05-11,51.1,38.8,0.0
2015-05-12,57.2,41.0,0.0
2015-05-13,58.8,39.2,0.0
2015-05-14,54.7,44.8,0.0
2015-05-15,48.6,43.0,0.1
2015-05-16,55.9,40.3,0.0
2015-05-17,54.0,38.1,0.0
2015-05-18,54.1,38.8,0.0
2015-05-19,54.1,40.8,0.0
2015-05-20,54.7,41.7,0.0
2015-05-21,56.1,40.6,0.0
2015-05-22,58.6,41.4,0.0
2015-05-23,47.5,42.6,0.5
2015-05-24,48.6,45.1,0.5
2015-05-25,55.4,42.4,0.0
2015-05-26,56.5,40.6,0.0
2015-05-27,63.1,41.7,0.0
2015-05-28,59.2,43.3,0.0
2015-05-29,66.7,44.2,0.0
2015-05-30,71.4,46.9,0.0
2015-05-31,70.2,49.5,0.0
2015-06-01,52.3,47.8,0.0
2015-06-02,49.6,47.7,0.5
2015-06-03,48.7,42.6,2.0
2015-06-04,47.3,42.3,3.4
2015-06-05,46.2,44.4,1.0
2015-06-06,46.8,43.0,0.3
2015-06-07,58.5,43.9,0.0
2015-06-08,50.7,44.1,0.2
2015-06-09,45.3,41.7,3.6
2015-06-10,46.6,43.3,0.5
2015-06-11,55.0,40.8,0.0
2015-06-12,58.5,43.5,0.0
2015-06-13,71.2,45.0,0.0
2015-06-14,74.1,49.1,0.0
2015-06-15,76.8,50.9,0.0
2015-06-16,84.0,50.5,0.0
2015-06-17,68.7,51.1,0.0
2015-06-18,61.2,50.2,0.0
2015-06-19,62.6,52.9,0.0
2015-06-20,59.4,52.0,0.0
2015-06-21,56.7,52.3,0.0
2015-06-22,63.9,50.7,0.0
2015-06-23,57.7,51.4,0.0
2015-06-24,68.0,46.9,0.0
2015-06-25,64.9,51.1,0.0
2015-06-26,54.9,50.4,0.1
2015-06-27,53.1,49.3,0.9
2015-06-28,52.5,48.9,1.0
2015-06-29,55.8,48.6,0.1
2015-06-30,54.9,47.8,0.5
2015-07-01,59.5,47.3,0.0
2015-07-02,66.2,49.5,0.0
2015-07-03,63.9,46.8,0.0
2015-07-04,56.8,51.4,0.0
2015-07-05,68.2,50.7,0.0
2015-07-06,64.6,54.0,0.0
2015-07-07,59.4,52.3,0.6
2015-07-08,58.5,51.3,0.1
2015-07-09,61.3,48.7,0.1
2015-07-10,65.7,47.8,0.0
2015-07-11,62.6,49.6,0.0
2015-07-12,59.0,52.0,1.1
2015-07-13,56.1,51.1,1.5
2015-07-14,58.3,46.2,0.2
2015-07-15,59.4,45.0,0.0
2015-07-16,52.9,49.8,2.0
2015-07-17,53.8,49.5,0.0
2015-07-18,59.2,48.6,0.0
2015-07-19,69.6,45.9,0.0
2015-07-20,71.1,54.0,0.0
2015-07-21,69.3,50.2,0.0
2015-07-22,57.0,48.7,0.0
2015-07-23,68.2,49.6,0.0
2015-07-24,66.6,49.5,0.0
2015-07-25,59.2,49.8,0.2
2015-07-26,54.7,51.1,1.0
2015-07-27,62.1,50.2,0.0
2015-07-28,59.4,48.6,0.0
2015-07-29,63.3,51.1,0.0
2015-07-30,62.8,50.0,0.0
2015-07-31,,48.7,0.0
2015-08-01,,52.5,0.0
2015-08-02,67.6,53.1,0.0
2015-08-03,,,0.0
2015-08-04,,52.3,0.0
2015-08-05,72.3,52.7,0.0
2015-08-06,75.6,51.4,0.0
2015-08-07,,51.1,0.0
2015-08-08,62.8,57.7,0.1
2015-08-09,58.6,54.9,1.6
2015-08-10,,52.7,0.4
2015-08-11,,52.9,0.0
2015-08-12,,49.5,0.0
2015-08-13,,51.4,0.0
2015-08-14,,49.1,0.0
2015-08-15,58.5,48.6,1.5
2015-08-16,,51.3,1.8
2015-08-17,,51.6,3.1
2015-08-18,,50.4,0.0
2015-08-19,,50.0,0.0
2015-08-20,,51.6,0.0
2015-08-21,,51.6,0.3
2015-08-22,72.0,55.2,0.0
2015-08-23,62.2,49.6,0.0
2015-08-24,66.4,50.4,0.0
2015-08-25,,49.6,0.0
2015-08-26,,53.2,0.1
2015-08-27,,53.2,0.0
2015-08-28,,42.3,0.1
2015-08-29,54.1,40.6,0.0
2015-08-30,56.3,44.4,0.0
2015-08-31,,43.9,0.1
2015-09-01,,41.2,0.0
2015-09-02,,43.5,0.0
2015-09-03,52.5,44.1,0.3
2015-09-04,,45.1,0.2
2015-09-05,61.5,48.4,0.0
2015-09-06,55.9,48.9,0.0
2015-09-07,,45.9,0.0
2015-09-08,,50.5,0.4
2015-09-09,,47.1,1.5
2015-09-10,52.5,44.8,1.6
2015-09-11,62.1,44.8,0.6
2015-09-12,62.6,47.5,0.6
2015-09-13,,50.2,0.0
2015-09-14,,42.4,0.4
2015-09-15,,55.2,1.8
2015-09-16,,44.8,0.7
2015-09-17,,38.8,1.2
2015-09-18,43.5,36.7,0.2
2015-09-19,,36.0,0.0
2015-09-20,,36.9,0.0
2015-09-21,,37.6,0.0
2015-09-22,,,0.0
2015-09-23,,,0.0
2015-09-24,,,0.3
2015-09-25,,,0.0
2015-09-26,,,0.0
2015-09-27,,,0.6
2015-09-28,,,0.9
2015-09-29,,,1.6
2015-09-30,,,0.1
2015-10-01,,,0.1
2015-10-02,,,0.2
2015-10-03,,,0.9
2015-10-04,,,0.2
2015-10-05,,,0.0
2015-10-06,,,0.0
2015-10-07,,,0.0
2015-10-08,51.1,42.3,1.4
2015-10-09,49.8,44.1,0.3
2015-10-10,46.6,41.2,2.4
2015-10-11,45.9,41.2,1.3
2015-10-12,48.4,41.0,0.2
2015-10-13,44.4,40.8,1.4
2015-10-14,44.6,38.5,0.7
2015-10-15,43.0,37.8,0.1
2015-10-16,45.3,40.5,1.0
2015-10-17,48.4,44.1,1.0
2015-10-18,47.1,40.8,1.7
2015-10-19,,,0.0
2015-10-20,,,0.6
2015-10-21,,,0.2
2015-10-22,,,0.0
2015-10-23,43.3,39.0,1.1
2015-10-24,41.4,37.4,4.9
2015-10-25,43.9,35.8,0.2
2015-10-26,41.2,35.2,0.0
2015-10-27,51.4,37.2,0.0
2015-10-28,46.9,40.8,1.0
2015-10-29,44.8,41.2,0.2
2015-10-30,,,1.0
2015-10-31,39.0,34.7,0.0
2015-11-01,38.7,33.4,0.2
2015-11-02,38.8,32.0,0.1
2015-11-03,39.7,33.6,0.4
2015-11-04,38.8,33.3,0.0
2015-11-05,40.5,30.9,3.6
2015-11-06,38.3,33.1,0.8
2015-11-07,39.6,33.4,0.0
2015-11-08,37.2,31.1,0.5
2015-11-09,37.6,28.6,0.8
2015-11-10,36.0,27.9,0.2
2015-11-11,32.9,25.9,0.0
2015-11-12,35.8,31.3,0.0
2015-11-13,31.6,27.3,0.6
2015-11-14,28.0,22.8,0.0
2015-11-15,24.1,18.1,0.3
2015-11-16,,,0.1
2015-11-17,,,0.4
2015-11-18,,,0.0
2015-11-19,36.5,20.5,0.0
2015-11-20,38.8,29.1,1.2
2015-11-21,38.7,30.9,0.3
2015-11-22,31.3,23.5,0.0
2015-11-23,,,0.2
2015-11-24,41.9,31.3,0.4
2015-11-25,41.2,32.4,3.9
2015-11-26,41.4,32.7,5.7
2015-11-27,43.5,34.7,4.2
2015-11-28,39.6,34.9,0.8
2015-11-29,40.3,31.1,1.6
2015-11-30,38.5,31.6,0.4
2015-12-01,37.6,28.8,0.8
2015-12-02,36.7,31.3,0.6
2015-12-03,33.4,30.4,0.2
2015-12-04,32.5,30.9,0.3
2015-12-05,31.6,28.2,0.5
2015-12-06,29.5,23.2,0.8
2015-12-07,28.8,21.9,0.6
2015-12-08,32.0,27.7,0.2
2015-12-09,37.4,28.8,0.2
2015-12-10,40.1,27.7,0.0
2015-12-11,36.0,27.1,0.0
2015-12-12,34.2,28.6,0.2
2015-12-13,30.7,19.8,1.2
2015-12-14,31.6,26.6,0.3
2015-12-15,32.0,22.8,0.8
2015-12-16,38.3,20.7,0.0
2015-12-17,40.6,32.5,0.0
2015-12-18,37.6,32.4,0.0
2015-12-19,37.2,32.7,0.4
2015-12-20,36.7,29.5,0.8
2015-12-21,31.8,23.4,0.0
2015-12-22,,,0.5
2015-12-23,,,0.0
2015-12-24,,,0.4
2015-12-25,36.3,24.4,0.0
2015-12-26,36.7,33.3,0.0
2015-12-27,37.8,32.9,1.9
2015-12-28,39.6,34.0,3.0
2015-12-29,40.8,37.0,0.5
2015-12-30,41.2,34.7,1.8
2015-12-31,40.3,33.6,2.2
2016-01-01,42.1,34.5,2.7
2016-01-02,40.5,35.4,0.9
2016-01-03,38.8,31.6,0.6
2016-01-04,42.4,31.5,0.9
2016-01-05,40.1,32.7,1.6
2016-01-06,38.1,30.0,0.1
2016-01-07,36.0,29.1,0.0
2016-01-08,37.2,32.4,0.0
2016-01-09,42.1,33.4,2.2
2016-01-10,40.8,34.7,2.1
2016-01-11,37.0,31.8,1.2
2016-01-12,36.3,32.7,0.2
2016-01-13,34.5,30.9,0.1
2016-01-14,33.6,30.0,0.1
2016-01-15,32.4,29.5,0.4
2016-01-16,37.2,27.7,0.5
2016-01-17,40.6,31.3,0.0
2016-01-18,39.9,29.8,0.5
2016-01-19,38.5,30.7,0.2
2016-01-20,39.0,31.5,0.5
2016-01-21,34.9,29.8,0.1
2016-01-22,37.8,30.0,0.3
2016-01-23,38.5,31.5,1.0
2016-01-24,40.3,34.3,1.1
2016-01-25,40.3,36.7,2.1
2016-01-26,41.2,36.0,0.3
2016-01-27,43.0,36.5,2.2
2016-01-28,41.2,35.8,2.4
2016-01-29,37.2,31.5,1.0
2016-01-30,35.4,27.3,0.7
2016-01-31,29.8,25.5,0.0
2016-02-01,33.8,25.3,0.0
2016-02-02,33.6,29.8,0.0
2016-02-03,39.0,31.6,0.0
2016-02-04,40.8,35.2,1.2
2016-02-05,36.9,32.5,0.8
2016-02-06,37.0,31.6,1.1
2016-02-07,36.9,31.1,0.6
2016-02-08,39.6,31.8,1.7
2016-02-09,35.8,30.0,0.3
2016-02-10,36.0,29.8,0.0
2016-02-11,42.3,35.1,1.0
2016-02-12,39.0,34.9,0.8
2016-02-13,39.0,34.9,0.5
2016-02-14,38.1,35.1,0.9
2016-02-15,37.4,30.7,0.5
2016-02-16,37.8,28.8,0.2
2016-02-17,34.5,26.2,0.0
2016-02-18,35.2,27.3,0.5
2016-02-19,33.6,26.4,0.0
2016-02-20,37.6,28.0,0.6
2016-02-21,43.5,31.5,2.6
2016-02-22,39.9,32.4,0.8
2016-02-23,40.6,33.4,0.8
2016-02-24,41.4,33.3,2.4
2016-02-25,40.8,33.3,0.8
2016-02-26,43.9,30.7,0.6
2016-02-27,43.2,35.4,0.5
2016-02-28,41.4,33.1,1.3
2016-02-29,41.0,32.2,0.3
2016-03-01,41.4,31.5,0.2
2016-03-02,40.8,29.8,0.0
2016-03-03,39.9,28.2,0.1
2016-03-04,37.2,29.1,0.0
2016-03-05,39.7,31.8,0.6
2016-03-06,41.5,31.6,0.1
2016-03-07,36.9,31.3,0.3
2016-03-08,39.0,31.5,0.2
2016-03-09,43.2,30.4,0.0
2016-03-10,44.4,28.9,0.1
2016-03-11,40.5,32.9,0.8
2016-03-12,44.1,30.7,0.1
2016-03-13,45.0,28.9,0.0
2016-03-14,42.4,28.4,0.0
2016-03-15,38.8,31.8,0.0
2016-03-16,43.5,32.7,0.0
2016-03-17,37.2,32.4,0.5
2016-03-18,38.1,31.6,0.2
2016-03-19,40.5,31.5,1.1
2016-03-20,42.4,36.5,1.9
2016-03-21,48.7,36.7,0.0
2016-03-22,44.4,37.9,0.8
2016-03-23,48.0,35.4,0.0
2016-03-24,46.0,36.5,0.0
2016-03-25,41.2,31.8,1.0
2016-03-26,43.3,32.7,0.0
2016-03-27,42.3,30.0,1.4
2016-03-28,37.4,34.0,1.7
2016-03-29,42.3,35.8,0.6
2016-03-30,43.3,36.9,0.1
2016-03-31,50.2,33.6,0.0
2016-04-01,44.4,38.1,0.8
2016-04-02,40.8,35.2,0.4
2016-04-03,44.4,31.6,0.1
2016-04-04,44.2,30.2,0.1
2016-04-05,41.0,36.7,0.4
2016-04-06,40.8,35.8,1.9
2016-04-07,44.1,34.2,0.0
2016-04-08,44.2,33.1,0.0
2016-04-09,39.9,36.3,2.2
2016-04-10,42.4,36.9,1.8
2016-04-11,45.5,36.1,0.1
2016-04-12,48.7,35.2,0.0
2016-04-13,46.8,34.2,0.0
2016-04-14,50.7,38.3,0.0
2016-04-15,42.1,37.9,0.6
2016-04-16,46.2,37.8,0.2
2016-04-17,49.1,33.4,0.1
2016-04-18,48.2,32.2,0.0
2016-04-19,42.4,37.8,0.8
2016-04-20,48.2,34.3,0.1
2016-04-21,52.9,34.0,0.0
2016-04-22,45.7,39.0,0.2
2016-04-23,46.6,38.3,0.4
2016-04-24,46.9,35.2,0.3
2016-04-25,44.2,37.9,1.0
2016-04-26,43.3,38.5,1.4
2016-04-27,46.9,34.9,0.0
2016-04-28,41.7,37.9,1.8
2016-04-29,42.3,37.6,0.8
2016-04-30,42.1,37.6,1.0
2016-05-01,44.2,37.2,1.3
2016-05-02,45.1,34.3,0.6
2016-05-03,41.2,37.4,1.0
2016-05-04,42.3,36.3,0.4
2016-05-05,41.5,36.7,1.5
2016-05-06,45.5,36.7,0.6
2016-05-07,52.9,35.6,0.0
2016-05-08,48.4,36.0,0.1
2016-05-09,47.1,36.1,0.6
2016-05-10,48.9,35.6,0.0
2016-05-11,53.4,38.1,0.0
2016-05-12,60.8,38.5,0.0
2016-05-13,66.7,41.7,0.0
2016-05-14,69.4,42.1,0.0
2016-05-15,68.4,42.3,0.0
2016-05-16,68.4,42.3,0.0
2016-05-17,55.8,41.9,0.0
2016-05-18,57.6,40.5,0.0
2016-05-19,53.2,41.5,0.0
2016-05-20,47.7,42.6,1.0
2016-05-21,49.1,42.3,0.2
2016-05-22,59.2,42.6,0.0
2016-05-23,57.6,44.1,0.0
2016-05-24,60.6,47.3,0.0
2016-05-25,63.5,45.9,0.0
2016-05-26,65.1,45.9,0.0
2016-05-27,66.6,46.2,0.0
2016-05-28,68.0,45.3,0.0
2016-05-29,62.8,47.1,0.0
2016-05-30,57.7,46.2,0.2
2016-05-31,58.5,46.0,0.3
2016-06-01,60.4,43.3,0.0
2016-06-02,57.9,47.3,0.5
2016-06-03,60.3,47.5,0.1
2016-06-04,51.3,46.2,1.1
2016-06-05,56.7,44.8,0.0
2016-06-06,47.5,43.5,1.6
2016-06-07,56.7,40.5,0.0
2016-06-08,64.2,39.4,0.0
2016-06-09,65.7,46.2,0.0
2016-06-10,57.0,45.1,0.0
2016-06-11,50.7,43.2,0.3
2016-06-12,58.1,44.2,0.0
2016-06-13,64.8,42.8,0.0
2016-06-14,68.2,47.8,0.0
2016-06-15,70.2,52.0,0.0
2016-06-16,75.9,50.4,0.0
2016-06-17,58.8,47.3,0.0
2016-06-18,52.9,45.9,0.4
